age,BMI,body_mass,goal,best_temp,best_humidity,best_session,height
21.0,30.820757558173582,89.89759018866107,cardiovascular_health,66.87372780857214,10.029185751174436,13.48818534222999,1.7078604068054553
25.0,29.20809229585041,79.74863788711218,stress_relief,91.50394288958182,6.00524806626815,19.432989815011908,1.6523804227726893
25.0,29.20809229585041,79.74863788711218,muscle_recovery,91.50394288958182,6.00524806626815,19.432989815011908,1.6523804227726893
25.0,29.20809229585041,79.74863788711218,cold_recovery,91.50394288958182,6.00524806626815,19.432989815011908,1.6523804227726893
25.0,29.20809229585041,79.74863788711218,longevity,91.50394288958182,6.00524806626815,19.432989815011908,1.6523804227726893
25.0,29.20809229585041,79.74863788711218,sleep_quality,91.50394288958182,6.00524806626815,19.432989815011908,1.6523804227726893
25.0,29.20809229585041,79.74863788711218,cardiovascular_health,91.50394288958182,6.00524806626815,19.432989815011908,1.6523804227726893
21.0,33.24390283123388,106.50188113440868,stress_relief,78.44957166108267,19.630147002186057,11.828439836342763,1.7898747327834437
21.0,33.24390283123388,106.50188113440868,muscle_recovery,78.44957166108267,19.630147002186057,11.828439836342763,1.7898747327834437
21.0,33.24390283123388,106.50188113440868,cold_recovery,78.44957166108267,19.630147002186057,11.828439836342763,1.7898747327834437
21.0,33.24390283123388,106.50188113440868,longevity,78.44957166108267,19.630147002186057,11.828439836342763,1.7898747327834437
21.0,33.24390283123388,106.50188113440868,sleep_quality,78.44957166108267,19.630147002186057,11.828439836342763,1.7898747327834437
21.0,33.24390283123388,106.50188113440868,cardiovascular_health,78.44957166108267,19.630147002186057,11.828439836342763,1.7898747327834437
21.0,17.309953905498144,103.03532225402124,stress_relief,80.31297467012696,17.25460860907755,22.513638245227053,2.439748789354257
21.0,17.309953905498144,103.03532225402124,muscle_recovery,80.31297467012696,17.25460860907755,22.513638245227053,2.439748789354257
21.0,17.309953905498144,103.03532225402124,cold_recovery,80.31297467012696,17.25460860907755,22.513638245227053,2.439748789354257
21.0,17.309953905498144,103.03532225402124,longevity,80.31297467012696,17.25460860907755,22.513638245227053,2.439748789354257
21.0,17.309953905498144,103.03532225402124,sleep_quality,80.31297467012696,17.25460860907755,22.513638245227053,2.439748789354257
21.0,17.309953905498144,103.03532225402124,cardiovascular_health,80.31297467012696,17.25460860907755,22.513638245227053,2.439748789354257
26.0,20.328225756620288,60.35137084552185,stress_relief,83.7977753327963,17.78821131868956,21.01063361192451,1.7230339395246577
26.0,20.328225756620288,60.35137084552185,muscle_recovery,83.7977753327963,17.78821131868956,21.01063361192451,1.7230339395246577
26.0,20.328225756620288,60.35137084552185,cold_recovery,83.7977753327963,17.78821131868956,21.01063361192451,1.7230339395246577
26.0,20.328225756620288,60.35137084552185,longevity,83.7977753327963,17.78821131868956,21.01063361192451,1.7230339395246577
26.0,20.328225756620288,60.35137084552185,sleep_quality,83.7977753327963,17.78821131868956,21.01063361192451,1.7230339395246577
26.0,20.328225756620288,60.35137084552185,cardiovascular_health,83.7977753327963,17.78821131868956,21.01063361192451,1.7230339395246577
23.0,17.128568874628414,59.3710826738571,stress_relief,92.7914782019026,19.069478471508415,18.147310484256646,1.8617739320824231
23.0,17.128568874628414,59.3710826738571,muscle_recovery,92.7914782019026,19.069478471508415,18.147310484256646,1.8617739320824231
23.0,17.128568874628414,59.3710826738571,cold_recovery,92.7914782019026,19.069478471508415,18.147310484256646,1.8617739320824231
23.0,17.128568874628414,59.3710826738571,longevity,92.7914782019026,19.069478471508415,18.147310484256646,1.8617739320824231
23.0,17.128568874628414,59.3710826738571,sleep_quality,92.7914782019026,19.069478471508415,18.147310484256646,1.8617739320824231
23.0,17.128568874628414,59.3710826738571,cardiovascular_health,92.7914782019026,19.069478471508415,18.147310484256646,1.8617739320824231
22.0,28.00707014062825,77.57609507765858,stress_relief,65.57348283289292,6.27655229179678,20.427540429474824,1.6642942698777272
22.0,28.00707014062825,77.57609507765858,muscle_recovery,65.57348283289292,6.27655229179678,20.427540429474824,1.6642942698777272
22.0,28.00707014062825,77.57609507765858,cold_recovery,65.57348283289292,6.27655229179678,20.427540429474824,1.6642942698777272
22.0,28.00707014062825,77.57609507765858,longevity,65.57348283289292,6.27655229179678,20.427540429474824,1.6642942698777272
22.0,28.00707014062825,77.57609507765858,sleep_quality,65.57348283289292,6.27655229179678,20.427540429474824,1.6642942698777272
22.0,28.00707014062825,77.57609507765858,cardiovascular_health,65.57348283289292,6.27655229179678,20.427540429474824,1.6642942698777272
26.0,32.266519332149784,100.14877320065531,stress_relief,79.30530404953451,10.7839638877,27.931493169380204,1.7617600477435909
26.0,32.266519332149784,100.14877320065531,muscle_recovery,79.30530404953451,10.7839638877,27.931493169380204,1.7617600477435909
26.0,32.266519332149784,100.14877320065531,cold_recovery,79.30530404953451,10.7839638877,27.931493169380204,1.7617600477435909
26.0,32.266519332149784,100.14877320065531,longevity,79.30530404953451,10.7839638877,27.931493169380204,1.7617600477435909
26.0,32.266519332149784,100.14877320065531,sleep_quality,79.30530404953451,10.7839638877,27.931493169380204,1.7617600477435909
26.0,32.266519332149784,100.14877320065531,cardiovascular_health,79.30530404953451,10.7839638877,27.931493169380204,1.7617600477435909
26.0,21.139199041797088,109.33835872437712,stress_relief,85.63166127291682,6.065523335660032,13.92588604622134,2.2742699403885878
26.0,21.139199041797088,109.33835872437712,muscle_recovery,85.63166127291682,6.065523335660032,13.92588604622134,2.2742699403885878
26.0,21.139199041797088,109.33835872437712,cold_recovery,85.63166127291682,6.065523335660032,13.92588604622134,2.2742699403885878
26.0,21.139199041797088,109.33835872437712,longevity,85.63166127291682,6.065523335660032,13.92588604622134,2.2742699403885878
26.0,21.139199041797088,109.33835872437712,sleep_quality,85.63166127291682,6.065523335660032,13.92588604622134,2.2742699403885878
26.0,21.139199041797088,109.33835872437712,cardiovascular_health,85.63166127291682,6.065523335660032,13.92588604622134,2.2742699403885878
21.0,32.75958726153721,65.82167833738346,stress_relief,86.68120873094685,8.16189652325043,10.451290234106946,1.4174745339879047
21.0,32.75958726153721,65.82167833738346,muscle_recovery,86.68120873094685,8.16189652325043,10.451290234106946,1.4174745339879047
21.0,32.75958726153721,65.82167833738346,cold_recovery,86.68120873094685,8.16189652325043,10.451290234106946,1.4174745339879047
21.0,32.75958726153721,65.82167833738346,longevity,86.68120873094685,8.16189652325043,10.451290234106946,1.4174745339879047
21.0,32.75958726153721,65.82167833738346,sleep_quality,86.68120873094685,8.16189652325043,10.451290234106946,1.4174745339879047
21.0,32.75958726153721,65.82167833738346,cardiovascular_health,86.68120873094685,8.16189652325043,10.451290234106946,1.4174745339879047
24.0,18.024545634922536,88.89479719831102,stress_relief,85.77597294611324,8.440486655565085,27.23329769398202,2.220782409760977
24.0,18.024545634922536,88.89479719831102,muscle_recovery,85.77597294611324,8.440486655565085,27.23329769398202,2.220782409760977
24.0,18.024545634922536,88.89479719831102,cold_recovery,85.77597294611324,8.440486655565085,27.23329769398202,2.220782409760977
24.0,18.024545634922536,88.89479719831102,longevity,85.77597294611324,8.440486655565085,27.23329769398202,2.220782409760977
24.0,18.024545634922536,88.89479719831102,sleep_quality,85.77597294611324,8.440486655565085,27.23329769398202,2.220782409760977
24.0,18.024545634922536,88.89479719831102,cardiovascular_health,85.77597294611324,8.440486655565085,27.23329769398202,2.220782409760977
23.0,32.885412455693746,77.80632454481312,stress_relief,69.03305388224365,12.03660816571368,21.54234164775813,1.5381751951161706
23.0,32.885412455693746,77.80632454481312,muscle_recovery,69.03305388224365,12.03660816571368,21.54234164775813,1.5381751951161706
23.0,32.885412455693746,77.80632454481312,cold_recovery,69.03305388224365,12.03660816571368,21.54234164775813,1.5381751951161706
23.0,32.885412455693746,77.80632454481312,longevity,69.03305388224365,12.03660816571368,21.54234164775813,1.5381751951161706
23.0,32.885412455693746,77.80632454481312,sleep_quality,69.03305388224365,12.03660816571368,21.54234164775813,1.5381751951161706
23.0,32.885412455693746,77.80632454481312,cardiovascular_health,69.03305388224365,12.03660816571368,21.54234164775813,1.5381751951161706
20.0,22.977585683073784,108.43554868635935,stress_relief,73.98186765115044,9.028432511804638,27.81316910923685,2.172369234207676
20.0,22.977585683073784,108.43554868635935,muscle_recovery,73.98186765115044,9.028432511804638,27.81316910923685,2.172369234207676
20.0,22.977585683073784,108.43554868635935,cold_recovery,73.98186765115044,9.028432511804638,27.81316910923685,2.172369234207676
20.0,22.977585683073784,108.43554868635935,longevity,73.98186765115044,9.028432511804638,27.81316910923685,2.172369234207676
20.0,22.977585683073784,108.43554868635935,sleep_quality,73.98186765115044,9.028432511804638,27.81316910923685,2.172369234207676
20.0,22.977585683073784,108.43554868635935,cardiovascular_health,73.98186765115044,9.028432511804638,27.81316910923685,2.172369234207676
26.0,18.724154083636684,101.79018400305684,stress_relief,75.7614657625104,6.514671602266416,21.938904468263452,2.331588188317127
26.0,18.724154083636684,101.79018400305684,muscle_recovery,75.7614657625104,6.514671602266416,21.938904468263452,2.331588188317127
26.0,18.724154083636684,101.79018400305684,cold_recovery,75.7614657625104,6.514671602266416,21.938904468263452,2.331588188317127
26.0,18.724154083636684,101.79018400305684,longevity,75.7614657625104,6.514671602266416,21.938904468263452,2.331588188317127
26.0,18.724154083636684,101.79018400305684,sleep_quality,75.7614657625104,6.514671602266416,21.938904468263452,2.331588188317127
26.0,18.724154083636684,101.79018400305684,cardiovascular_health,75.7614657625104,6.514671602266416,21.938904468263452,2.331588188317127
22.0,25.25981990616754,101.59309264497917,stress_relief,89.13311623038516,7.512366336411615,26.20322179919405,2.0054736752858826
22.0,25.25981990616754,101.59309264497917,muscle_recovery,89.13311623038516,7.512366336411615,26.20322179919405,2.0054736752858826
22.0,25.25981990616754,101.59309264497917,cold_recovery,89.13311623038516,7.512366336411615,26.20322179919405,2.0054736752858826
22.0,25.25981990616754,101.59309264497917,longevity,89.13311623038516,7.512366336411615,26.20322179919405,2.0054736752858826
22.0,25.25981990616754,101.59309264497917,sleep_quality,89.13311623038516,7.512366336411615,26.20322179919405,2.0054736752858826
22.0,25.25981990616754,101.59309264497917,cardiovascular_health,89.13311623038516,7.512366336411615,26.20322179919405,2.0054736752858826
24.0,21.36520165124864,82.37204430933845,stress_relief,73.36279617243659,7.209133453281364,18.59346726710296,1.9635249501026393
24.0,21.36520165124864,82.37204430933845,muscle_recovery,73.36279617243659,7.209133453281364,18.59346726710296,1.9635249501026393
24.0,21.36520165124864,82.37204430933845,cold_recovery,73.36279617243659,7.209133453281364,18.59346726710296,1.9635249501026393
24.0,21.36520165124864,82.37204430933845,longevity,73.36279617243659,7.209133453281364,18.59346726710296,1.9635249501026393
24.0,21.36520165124864,82.37204430933845,sleep_quality,73.36279617243659,7.209133453281364,18.59346726710296,1.9635249501026393
24.0,21.36520165124864,82.37204430933845,cardiovascular_health,73.36279617243659,7.209133453281364,18.59346726710296,1.9635249501026393
24.0,21.842839333352686,79.57061412155859,stress_relief,71.3211489160161,19.59615196868447,24.997198625765375,1.9086302790615455
24.0,21.842839333352686,79.57061412155859,muscle_recovery,71.3211489160161,19.59615196868447,24.997198625765375,1.9086302790615455
24.0,21.842839333352686,79.57061412155859,cold_recovery,71.3211489160161,19.59615196868447,24.997198625765375,1.9086302790615455
24.0,21.842839333352686,79.57061412155859,longevity,71.3211489160161,19.59615196868447,24.997198625765375,1.9086302790615455
24.0,21.842839333352686,79.57061412155859,sleep_quality,71.3211489160161,19.59615196868447,24.997198625765375,1.9086302790615455
24.0,21.842839333352686,79.57061412155859,cardiovascular_health,71.3211489160161,19.59615196868447,24.997198625765375,1.9086302790615455
20.0,22.223929403746872,72.21716774039672,stress_relief,93.72344057114287,16.389387603777106,28.26082933779712,1.8026433118261258
20.0,22.223929403746872,72.21716774039672,muscle_recovery,93.72344057114287,16.389387603777106,28.26082933779712,1.8026433118261258
20.0,22.223929403746872,72.21716774039672,cold_recovery,93.72344057114287,16.389387603777106,28.26082933779712,1.8026433118261258
20.0,22.223929403746872,72.21716774039672,longevity,93.72344057114287,16.389387603777106,28.26082933779712,1.8026433118261258
20.0,22.223929403746872,72.21716774039672,sleep_quality,93.72344057114287,16.389387603777106,28.26082933779712,1.8026433118261258
20.0,22.223929403746872,72.21716774039672,cardiovascular_health,93.72344057114287,16.389387603777106,28.26082933779712,1.8026433118261258
26.0,30.651440263155276,60.93152582584821,stress_relief,65.26589855340407,19.51642197904343,21.44245927444413,1.4099236121628007
26.0,30.651440263155276,60.93152582584821,muscle_recovery,65.26589855340407,19.51642197904343,21.44245927444413,1.4099236121628007
26.0,30.651440263155276,60.93152582584821,cold_recovery,65.26589855340407,19.51642197904343,21.44245927444413,1.4099236121628007
26.0,30.651440263155276,60.93152582584821,longevity,65.26589855340407,19.51642197904343,21.44245927444413,1.4099236121628007
26.0,30.651440263155276,60.93152582584821,sleep_quality,65.26589855340407,19.51642197904343,21.44245927444413,1.4099236121628007
26.0,30.651440263155276,60.93152582584821,cardiovascular_health,65.26589855340407,19.51642197904343,21.44245927444413,1.4099236121628007
22.0,26.165741703479323,102.96556356526276,stress_relief,94.93462567045934,11.596107297618628,13.615703011247591,1.9837159052929212
22.0,26.165741703479323,102.96556356526276,muscle_recovery,94.93462567045934,11.596107297618628,13.615703011247591,1.9837159052929212
22.0,26.165741703479323,102.96556356526276,cold_recovery,94.93462567045934,11.596107297618628,13.615703011247591,1.9837159052929212
22.0,26.165741703479323,102.96556356526276,longevity,94.93462567045934,11.596107297618628,13.615703011247591,1.9837159052929212
22.0,26.165741703479323,102.96556356526276,sleep_quality,94.93462567045934,11.596107297618628,13.615703011247591,1.9837159052929212
22.0,26.165741703479323,102.96556356526276,cardiovascular_health,94.93462567045934,11.596107297618628,13.615703011247591,1.9837159052929212
23.0,22.292230885652067,100.27085247476404,stress_relief,85.30463896572186,9.175527224939849,15.375952300603965,2.120853095233183
23.0,22.292230885652067,100.27085247476404,muscle_recovery,85.30463896572186,9.175527224939849,15.375952300603965,2.120853095233183
23.0,22.292230885652067,100.27085247476404,cold_recovery,85.30463896572186,9.175527224939849,15.375952300603965,2.120853095233183
23.0,22.292230885652067,100.27085247476404,longevity,85.30463896572186,9.175527224939849,15.375952300603965,2.120853095233183
23.0,22.292230885652067,100.27085247476404,sleep_quality,85.30463896572186,9.175527224939849,15.375952300603965,2.120853095233183
23.0,22.292230885652067,100.27085247476404,cardiovascular_health,85.30463896572186,9.175527224939849,15.375952300603965,2.120853095233183
19.0,27.375674316285608,109.9853190108788,stress_relief,89.85407898347351,16.9743979581378,13.972891537948115,2.0044025503494396
19.0,27.375674316285608,109.9853190108788,muscle_recovery,89.85407898347351,16.9743979581378,13.972891537948115,2.0044025503494396
19.0,27.375674316285608,109.9853190108788,cold_recovery,89.85407898347351,16.9743979581378,13.972891537948115,2.0044025503494396
19.0,27.375674316285608,109.9853190108788,longevity,89.85407898347351,16.9743979581378,13.972891537948115,2.0044025503494396
19.0,27.375674316285608,109.9853190108788,sleep_quality,89.85407898347351,16.9743979581378,13.972891537948115,2.0044025503494396
19.0,27.375674316285608,109.9853190108788,cardiovascular_health,89.85407898347351,16.9743979581378,13.972891537948115,2.0044025503494396
22.0,29.174561461794294,109.82511552784308,stress_relief,73.8385818903858,9.893808770617202,14.93714055191466,1.9402096757425003
22.0,29.174561461794294,109.82511552784308,muscle_recovery,73.8385818903858,9.893808770617202,14.93714055191466,1.9402096757425003
22.0,29.174561461794294,109.82511552784308,cold_recovery,73.8385818903858,9.893808770617202,14.93714055191466,1.9402096757425003
22.0,29.174561461794294,109.82511552784308,longevity,73.8385818903858,9.893808770617202,14.93714055191466,1.9402096757425003
22.0,29.174561461794294,109.82511552784308,sleep_quality,73.8385818903858,9.893808770617202,14.93714055191466,1.9402096757425003
22.0,29.174561461794294,109.82511552784308,cardiovascular_health,73.8385818903858,9.893808770617202,14.93714055191466,1.9402096757425003
20.0,21.63460801247008,86.88244869133663,stress_relief,65.4294583300118,9.490750605580224,16.128308987020727,2.003971361838284
20.0,21.63460801247008,86.88244869133663,muscle_recovery,65.4294583300118,9.490750605580224,16.128308987020727,2.003971361838284
20.0,21.63460801247008,86.88244869133663,cold_recovery,65.4294583300118,9.490750605580224,16.128308987020727,2.003971361838284
20.0,21.63460801247008,86.88244869133663,longevity,65.4294583300118,9.490750605580224,16.128308987020727,2.003971361838284
20.0,21.63460801247008,86.88244869133663,sleep_quality,65.4294583300118,9.490750605580224,16.128308987020727,2.003971361838284
20.0,21.63460801247008,86.88244869133663,cardiovascular_health,65.4294583300118,9.490750605580224,16.128308987020727,2.003971361838284
24.0,24.030334725930974,97.98734558938656,stress_relief,87.1360855568459,8.487589883117469,21.10267573506377,2.0193197197072856
24.0,24.030334725930974,97.98734558938656,muscle_recovery,87.1360855568459,8.487589883117469,21.10267573506377,2.0193197197072856
24.0,24.030334725930974,97.98734558938656,cold_recovery,87.1360855568459,8.487589883117469,21.10267573506377,2.0193197197072856
24.0,24.030334725930974,97.98734558938656,longevity,87.1360855568459,8.487589883117469,21.10267573506377,2.0193197197072856
24.0,24.030334725930974,97.98734558938656,sleep_quality,87.1360855568459,8.487589883117469,21.10267573506377,2.0193197197072856
24.0,24.030334725930974,97.98734558938656,cardiovascular_health,87.1360855568459,8.487589883117469,21.10267573506377,2.0193197197072856
23.0,19.07206358672811,107.12781795388624,stress_relief,90.02433791002028,6.9451846733635305,21.759832589276655,2.3700215038801726
23.0,19.07206358672811,107.12781795388624,muscle_recovery,90.02433791002028,6.9451846733635305,21.759832589276655,2.3700215038801726
23.0,19.07206358672811,107.12781795388624,cold_recovery,90.02433791002028,6.9451846733635305,21.759832589276655,2.3700215038801726
23.0,19.07206358672811,107.12781795388624,longevity,90.02433791002028,6.9451846733635305,21.759832589276655,2.3700215038801726
23.0,19.07206358672811,107.12781795388624,sleep_quality,90.02433791002028,6.9451846733635305,21.759832589276655,2.3700215038801726
23.0,19.07206358672811,107.12781795388624,cardiovascular_health,90.02433791002028,6.9451846733635305,21.759832589276655,2.3700215038801726
22.0,20.079538942089563,102.1816643152254,stress_relief,87.21428395860558,8.846945915251489,18.529994944837224,2.2558468803945106
22.0,20.079538942089563,102.1816643152254,muscle_recovery,87.21428395860558,8.846945915251489,18.529994944837224,2.2558468803945106
22.0,20.079538942089563,102.1816643152254,cold_recovery,87.21428395860558,8.846945915251489,18.529994944837224,2.2558468803945106
22.0,20.079538942089563,102.1816643152254,longevity,87.21428395860558,8.846945915251489,18.529994944837224,2.2558468803945106
22.0,20.079538942089563,102.1816643152254,sleep_quality,87.21428395860558,8.846945915251489,18.529994944837224,2.2558468803945106
22.0,20.079538942089563,102.1816643152254,cardiovascular_health,87.21428395860558,8.846945915251489,18.529994944837224,2.2558468803945106
19.0,28.579003517404704,70.86210129064628,stress_relief,69.28550861902515,10.329796227108316,22.308415596416708,1.5746479505390718
19.0,28.579003517404704,70.86210129064628,muscle_recovery,69.28550861902515,10.329796227108316,22.308415596416708,1.5746479505390718
19.0,28.579003517404704,70.86210129064628,cold_recovery,69.28550861902515,10.329796227108316,22.308415596416708,1.5746479505390718
19.0,28.579003517404704,70.86210129064628,longevity,69.28550861902515,10.329796227108316,22.308415596416708,1.5746479505390718
19.0,28.579003517404704,70.86210129064628,sleep_quality,69.28550861902515,10.329796227108316,22.308415596416708,1.5746479505390718
19.0,28.579003517404704,70.86210129064628,cardiovascular_health,69.28550861902515,10.329796227108316,22.308415596416708,1.5746479505390718
19.0,20.084451910825656,81.42829503612487,stress_relief,87.60283766770907,15.109913122185956,11.63149851222732,2.013528023986671
19.0,20.084451910825656,81.42829503612487,muscle_recovery,87.60283766770907,15.109913122185956,11.63149851222732,2.013528023986671
19.0,20.084451910825656,81.42829503612487,cold_recovery,87.60283766770907,15.109913122185956,11.63149851222732,2.013528023986671
19.0,20.084451910825656,81.42829503612487,longevity,87.60283766770907,15.109913122185956,11.63149851222732,2.013528023986671
19.0,20.084451910825656,81.42829503612487,sleep_quality,87.60283766770907,15.109913122185956,11.63149851222732,2.013528023986671
