age,BMI,body_mass,goal,best_temp,best_humidity,best_session
24.0,24.030334725930977,97.98734558938656,muscle_recovery,87.1360855568459,8.487589883117469,21.10267573506377
24.0,24.030334725930977,97.98734558938656,cold_recovery,87.1360855568459,8.487589883117469,21.10267573506377
24.0,24.030334725930977,97.98734558938656,longevity,87.1360855568459,8.487589883117469,21.10267573506377
24.0,24.030334725930977,97.98734558938656,sleep_quality,87.1360855568459,8.487589883117469,21.10267573506377
24.0,24.030334725930977,97.98734558938656,cardiovascular_health,87.1360855568459,8.487589883117469,21.10267573506377
23.0,19.07206358672811,107.12781795388624,stress_relief,90.02433791002028,6.9451846733635305,21.759832589276655
23.0,19.07206358672811,107.12781795388624,muscle_recovery,90.02433791002028,6.9451846733635305,21.759832589276655
23.0,19.07206358672811,107.12781795388624,cold_recovery,90.02433791002028,6.9451846733635305,21.759832589276655
23.0,19.07206358672811,107.12781795388624,longevity,90.02433791002028,6.9451846733635305,21.759832589276655
23.0,19.07206358672811,107.12781795388624,sleep_quality,90.02433791002028,6.9451846733635305,21.759832589276655
23.0,19.07206358672811,107.12781795388624,cardiovascular_health,90.02433791002028,6.9451846733635305,21.759832589276655
22.0,20.079538942089567,102.1816643152254,stress_relief,87.21428395860558,8.846945915251489,18.529994944837224
22.0,20.079538942089567,102.1816643152254,muscle_recovery,87.21428395860558,8.846945915251489,18.529994944837224
22.0,20.079538942089567,102.1816643152254,cold_recovery,87.21428395860558,8.846945915251489,18.529994944837224
22.0,20.079538942089567,102.1816643152254,longevity,87.21428395860558,8.846945915251489,18.529994944837224
22.0,20.079538942089567,102.1816643152254,sleep_quality,87.21428395860558,8.846945915251489,18.529994944837224
22.0,20.079538942089567,102.1816643152254,cardiovascular_health,87.21428395860558,8.846945915251489,18.529994944837224
19.0,28.579003517404708,70.86210129064628,stress_relief,69.28550861902515,10.329796227108316,22.308415596416708
19.0,28.579003517404708,70.86210129064628,muscle_recovery,69.28550861902515,10.329796227108316,22.308415596416708
19.0,28.579003517404708,70.86210129064628,cold_recovery,69.28550861902515,10.329796227108316,22.308415596416708
19.0,28.579003517404708,70.86210129064628,longevity,69.28550861902515,10.329796227108316,22.308415596416708
19.0,28.579003517404708,70.86210129064628,sleep_quality,69.28550861902515,10.329796227108316,22.308415596416708
19.0,28.579003517404708,70.86210129064628,cardiovascular_health,69.28550861902515,10.329796227108316,22.308415596416708
19.0,20.084451910825656,81.42829503612487,stress_relief,87.60283766770907,15.109913122185956,11.63149851222732
19.0,20.084451910825656,81.42829503612487,muscle_recovery,87.60283766770907,15.109913122185956,11.63149851222732
19.0,20.084451910825656,81.42829503612487,cold_recovery,87.60283766770907,15.109913122185956,11.63149851222732
19.0,20.084451910825656,81.42829503612487,longevity,87.60283766770907,15.109913122185956,11.63149851222732
19.0,20.084451910825656,81.42829503612487,sleep_quality,87.60283766770907,15.109913122185956,11.63149851222732
19.0,20.084451910825656,81.42829503612487,cardiovascular_health,87.60283766770907,15.109913122185956,11.63149851222732
21.0,25.927777522340023,64.71628958787774,stress_relief,88.06768346322923,5.938472633291774,11.7557647411632
21.0,25.927777522340023,64.71628958787774,muscle_recovery,88.06768346322923,5.938472633291774,11.7557647411632
21.0,25.927777522340023,64.71628958787774,cold_recovery,88.06768346322923,5.938472633291774,11.7557647411632
21.0,25.927777522340023,64.71628958787774,longevity,88.06768346322923,5.938472633291774,11.7557647411632
21.0,25.927777522340023,64.71628958787774,sleep_quality,88.06768346322923,5.938472633291774,11.7557647411632
21.0,25.927777522340023,64.71628958787774,cardiovascular_health,88.06768346322923,5.938472633291774,11.7557647411632
21.0,29.05378644928135,107.61065341745356,stress_relief,84.75621547010165,8.157604094980144,13.436589207153167
21.0,29.05378644928135,107.61065341745356,muscle_recovery,84.75621547010165,8.157604094980144,13.436589207153167
21.0,29.05378644928135,107.61065341745356,cold_recovery,84.75621547010165,8.157604094980144,13.436589207153167
21.0,29.05378644928135,107.61065341745356,longevity,84.75621547010165,8.157604094980144,13.436589207153167
21.0,29.05378644928135,107.61065341745356,sleep_quality,84.75621547010165,8.157604094980144,13.436589207153167
21.0,29.05378644928135,107.61065341745356,cardiovascular_health,84.75621547010165,8.157604094980144,13.436589207153167
25.0,18.816907692610645,89.52108099144576,stress_relief,87.98347798386759,17.135354604375145,20.361549960806897
25.0,18.816907692610645,89.52108099144576,muscle_recovery,87.98347798386759,17.135354604375145,20.361549960806897
25.0,18.816907692610645,89.52108099144576,cold_recovery,87.98347798386759,17.135354604375145,20.361549960806897
25.0,18.816907692610645,89.52108099144576,longevity,87.98347798386759,17.135354604375145,20.361549960806897
25.0,18.816907692610645,89.52108099144576,sleep_quality,87.98347798386759,17.135354604375145,20.361549960806897
25.0,18.816907692610645,89.52108099144576,cardiovascular_health,87.98347798386759,17.135354604375145,20.361549960806897
20.0,26.64430773369136,69.88942588618006,stress_relief,90.37764319033197,7.203828853756561,14.279893573966271
20.0,26.64430773369136,69.88942588618006,muscle_recovery,90.37764319033197,7.203828853756561,14.279893573966271
20.0,26.64430773369136,69.88942588618006,cold_recovery,90.37764319033197,7.203828853756561,14.279893573966271
20.0,26.64430773369136,69.88942588618006,longevity,90.37764319033197,7.203828853756561,14.279893573966271
20.0,26.64430773369136,69.88942588618006,sleep_quality,90.37764319033197,7.203828853756561,14.279893573966271
20.0,26.64430773369136,69.88942588618006,cardiovascular_health,90.37764319033197,7.203828853756561,14.279893573966271
26.0,21.361567322923182,92.92843558910457,stress_relief,83.40812342712375,10.139677197837823,15.665688069851546
26.0,21.361567322923182,92.92843558910457,muscle_recovery,83.40812342712375,10.139677197837823,15.665688069851546
26.0,21.361567322923182,92.92843558910457,cold_recovery,83.40812342712375,10.139677197837823,15.665688069851546
26.0,21.361567322923182,92.92843558910457,longevity,83.40812342712375,10.139677197837823,15.665688069851546
26.0,21.361567322923182,92.92843558910457,sleep_quality,83.40812342712375,10.139677197837823,15.665688069851546
26.0,21.361567322923182,92.92843558910457,cardiovascular_health,83.40812342712375,10.139677197837823,15.665688069851546
22.0,33.36975687903886,90.14266850381058,stress_relief,67.65814141909037,17.969883827872103,18.00625672345988
22.0,33.36975687903886,90.14266850381058,muscle_recovery,67.65814141909037,17.969883827872103,18.00625672345988
22.0,33.36975687903886,90.14266850381058,cold_recovery,67.65814141909037,17.969883827872103,18.00625672345988
22.0,33.36975687903886,90.14266850381058,longevity,67.65814141909037,17.969883827872103,18.00625672345988
22.0,33.36975687903886,90.14266850381058,sleep_quality,67.65814141909037,17.969883827872103,18.00625672345988
22.0,33.36975687903886,90.14266850381058,cardiovascular_health,67.65814141909037,17.969883827872103,18.00625672345988
22.0,25.22027599423872,76.6244613377077,stress_relief,79.62883429001633,7.32387966715164,26.237322480207595
22.0,25.22027599423872,76.6244613377077,muscle_recovery,79.62883429001633,7.32387966715164,26.237322480207595
22.0,25.22027599423872,76.6244613377077,cold_recovery,79.62883429001633,7.32387966715164,26.237322480207595
22.0,25.22027599423872,76.6244613377077,longevity,79.62883429001633,7.32387966715164,26.237322480207595
